smiles, logK
[Er+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.76
[Gd+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.37
[Gd+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.11
[Ho+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.7
[Lu+3].OC(=O)CN(CC(O)=O)CC(O)=O, 12.25
[Lu+3].OC(=O)CN(CC(O)=O)CC(O)=O, 12.12
[Nd+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.05
[Nd+3].OC(=O)CN(CC(O)=O)CC(O)=O, 10.71
[Pr+3].OC(=O)CN(CC(O)=O)CC(O)=O, 10.87
[Pr+3].OC(=O)CN(CC(O)=O)CC(O)=O, 10.31
[Sm+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.43
[Sm+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.21
[Tm+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.98
[Tm+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.95
[Yb+3].OC(=O)CN(CC(O)=O)CC(O)=O, 12.17
[Ce+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.1
[Nd+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.1
[Ce+3].OC(=O)CN(CC(O)=O)CC(O)=O, 10.68
[Ce+3].OC(=O)CN(CC(O)=O)CC(O)=O, 10.83
[Eu+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.52
[Eu+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.52
[Tb+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.53
[Tb+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.59
[Dy+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.68
[Dy+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.74
[Er+3].OC(=O)CN(CC(O)=O)CC(O)=O, 12.01
[Er+3].OC(=O)CN(CC(O)=O)CC(O)=O, 12.03
[Gd+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.5
[Gd+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.54
[Ho+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.83
[Ho+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.9
[Lu+3].OC(=O)CN(CC(O)=O)CC(O)=O, 12.45
[Lu+3].OC(=O)CN(CC(O)=O)CC(O)=O, 12.49
[Nd+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.23
[Nd+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.26
[Pr+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.07
[Pr+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.07
[Sm+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.52
[Sm+3].OC(=O)CN(CC(O)=O)CC(O)=O, 11.53
[Tm+3].OC(=O)CN(CC(O)=O)CC(O)=O, 12.2
[Tm+3].OC(=O)CN(CC(O)=O)CC(O)=O, 12.22
[Yb+3].OC(=O)CN(CC(O)=O)CC(O)=O, 12.38
[Yb+3].OC(=O)CN(CC(O)=O)CC(O)=O, 12.4
[Ce+4].OC(=O)CN(CC(O)=O)CC(O)=O, 18.26
[Ce+3].OC(=O)CN(CC(O)=O)CC(O)=O, 10.6
[Ce+3].OC(=O)C1CCCC(N1)C(O)=O, 5.69
[Eu+3].OC(=O)C1CCCC(N1)C(O)=O, 6.13
[Tb+3].OC(=O)C1CCCC(N1)C(O)=O, 6.16
[Dy+3].OC(=O)C1CCCC(N1)C(O)=O, 6.26
[Er+3].OC(=O)C1CCCC(N1)C(O)=O, 6.42
[Gd+3].OC(=O)C1CCCC(N1)C(O)=O, 6.09
[Ho+3].OC(=O)C1CCCC(N1)C(O)=O, 6.32
[Lu+3].OC(=O)C1CCCC(N1)C(O)=O, 6.71
[Nd+3].OC(=O)C1CCCC(N1)C(O)=O, 5.92
[Pr+3].OC(=O)C1CCCC(N1)C(O)=O, 5.83
[Sm+3].OC(=O)C1CCCC(N1)C(O)=O, 6.13
[Tm+3].OC(=O)C1CCCC(N1)C(O)=O, 6.53
[Yb+3].OC(=O)C1CCCC(N1)C(O)=O, 6.64
[Ce+3].NCC(=O)N1CCCC1C(O)=O, 3.5
[Dy+3].NCC(=O)N1CCCC1C(O)=O, 3.94
[Dy+3].NCC(=O)N1CCCC1C(O)=O, 3.98
[Er+3].NCC(=O)N1CCCC1C(O)=O, 4.02
[Er+3].NCC(=O)N1CCCC1C(O)=O, 4.04
[Gd+3].NCC(=O)N1CCCC1C(O)=O, 3.74
[Gd+3].NCC(=O)N1CCCC1C(O)=O, 3.87
[Nd+3].NCC(=O)N1CCCC1C(O)=O, 3.65
[Pr+3].NCC(=O)N1CCCC1C(O)=O, 3.59
[Sm+3].NCC(=O)N1CCCC1C(O)=O, 3.8
[Yb+3].NCC(=O)N1CCCC1C(O)=O, 4.1
[Yb+3].NCC(=O)N1CCCC1C(O)=O, 4.08
[Ce+3].CCC(CC)(C(O)=O)C(O)=O, 3.78
[Eu+3].CCC(CC)(C(O)=O)C(O)=O, 4.46
[Tb+3].CCC(CC)(C(O)=O)C(O)=O, 4.63
[Dy+3].CCC(CC)(C(O)=O)C(O)=O, 4.61
[Er+3].CCC(CC)(C(O)=O)C(O)=O, 4.66
[Gd+3].CCC(CC)(C(O)=O)C(O)=O, 4.49
[Ho+3].CCC(CC)(C(O)=O)C(O)=O, 4.63
[Lu+3].CCC(CC)(C(O)=O)C(O)=O, 4.69
[Nd+3].CCC(CC)(C(O)=O)C(O)=O, 4.01
[Pr+3].CCC(CC)(C(O)=O)C(O)=O, 3.91
[Sm+3].CCC(CC)(C(O)=O)C(O)=O, 4.33
[Tm+3].CCC(CC)(C(O)=O)C(O)=O, 4.7
[Yb+3].CCC(CC)(C(O)=O)C(O)=O, 4.76
[Eu+3].OC1CC(O)(CC(O)C1O)C(O)=O, 2.67
[Tb+3].OC1CC(O)(CC(O)C1O)C(O)=O, 2.68
[Dy+3].OC1CC(O)(CC(O)C1O)C(O)=O, 2.76
[Er+3].OC1CC(O)(CC(O)C1O)C(O)=O, 2.85
[Gd+3].OC1CC(O)(CC(O)C1O)C(O)=O, 2.64
[Ho+3].OC1CC(O)(CC(O)C1O)C(O)=O, 2.79
[Pr+3].OC1CC(O)(CC(O)C1O)C(O)=O, 2.5
[Sm+3].OC1CC(O)(CC(O)C1O)C(O)=O, 2.66
[Yb+3].OC1CC(O)(CC(O)C1O)C(O)=O, 2.97
[Eu+3].CSCCC(NC(=O)CN)C(O)=O, 2.6
[Gd+3].CSCCC(NC(=O)CN)C(O)=O, 2.5
[Ho+3].CSCCC(NC(=O)CN)C(O)=O, 2.6
[Nd+3].CSCCC(NC(=O)CN)C(O)=O, 2.4
[Yb+3].CSCCC(NC(=O)CN)C(O)=O, 2.85
[Ce+3].O[C@@H](C[NH+]1CCOCC1)C[S]([O-])(=O)=O, 3.31
[Eu+3].O[C@@H](C[NH+]1CCOCC1)C[S]([O-])(=O)=O, 3.39
[Pr+3].O[C@@H](C[NH+]1CCOCC1)C[S]([O-])(=O)=O, 3.36
[Pr+3].OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O, 4.94
[Ce+3].OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O, 4.98
[Gd+3].OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O, 5.83
[Nd+3].OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O, 5.44
[Pr+3].OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O, 5.13
[Sm+3].OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O, 5.69
[Eu+3].O=C1N[S](=O)(=O)c2ccccc12, 1.38
[Eu+3].OC(=O)c1cccc(c1)[N+]([O-])=O, 1.76
[Tb+3].OC(=O)c1cccc(c1)[N+]([O-])=O, 1.61
[Dy+3].OC(=O)c1cccc(c1)[N+]([O-])=O, 1.62
[Er+3].OC(=O)c1cccc(c1)[N+]([O-])=O, 1.64
[Gd+3].OC(=O)c1cccc(c1)[N+]([O-])=O, 1.68
[Ho+3].OC(=O)c1cccc(c1)[N+]([O-])=O, 1.61
[Lu+3].OC(=O)c1cccc(c1)[N+]([O-])=O, 1.64
[Nd+3].OC(=O)c1cccc(c1)[N+]([O-])=O, 1.75
[Pr+3].OC(=O)c1cccc(c1)[N+]([O-])=O, 1.64
[Sm+3].OC(=O)c1cccc(c1)[N+]([O-])=O, 1.85
[Tm+3].OC(=O)c1cccc(c1)[N+]([O-])=O, 1.6
[Yb+3].OC(=O)c1cccc(c1)[N+]([O-])=O, 1.65
[Eu+3].OC(=O)c1ccc(cc1)[N+]([O-])=O, 1.78
[Dy+3].OC(=O)c1ccc(cc1)[N+]([O-])=O, 1.63
[Er+3].OC(=O)c1ccc(cc1)[N+]([O-])=O, 1.67
[Gd+3].OC(=O)c1ccc(cc1)[N+]([O-])=O, 1.73
[Ho+3].OC(=O)c1ccc(cc1)[N+]([O-])=O, 1.62
[Lu+3].OC(=O)c1ccc(cc1)[N+]([O-])=O, 1.67
[Nd+3].OC(=O)c1ccc(cc1)[N+]([O-])=O, 1.81
[Sm+3].OC(=O)c1ccc(cc1)[N+]([O-])=O, 1.89
[Yb+3].OC(=O)c1ccc(cc1)[N+]([O-])=O, 1.68
[Eu+3].OC(=O)c1ccccc1F, 1.88
[Tb+3].OC(=O)c1ccccc1F, 1.76
[Dy+3].OC(=O)c1ccccc1F, 1.73
[Er+3].OC(=O)c1ccccc1F, 1.76
[Gd+3].OC(=O)c1ccccc1F, 1.8
[Ho+3].OC(=O)c1ccccc1F, 1.7
[Lu+3].OC(=O)c1ccccc1F, 1.8
[Nd+3].OC(=O)c1ccccc1F, 1.9
[Pr+3].OC(=O)c1ccccc1F, 1.78
[Sm+3].OC(=O)c1ccccc1F, 1.95
[Tm+3].OC(=O)c1ccccc1F, 1.73
[Yb+3].OC(=O)c1ccccc1F, 1.79
[Eu+3].OC(=O)c1ccc(F)cc1, 2.08
[Tb+3].OC(=O)c1ccc(F)cc1, 1.89
[Dy+3].OC(=O)c1ccc(F)cc1, 1.89
[Er+3].OC(=O)c1ccc(F)cc1, 1.88
[Gd+3].OC(=O)c1ccc(F)cc1, 2
[Ho+3].OC(=O)c1ccc(F)cc1, 1.87
[Lu+3].OC(=O)c1ccc(F)cc1, 1.89
[Nd+3].OC(=O)c1ccc(F)cc1, 2.06
[Pr+3].OC(=O)c1ccc(F)cc1, 2.02
[Sm+3].OC(=O)c1ccc(F)cc1, 2.12
[Tm+3].OC(=O)c1ccc(F)cc1, 1.85
[Yb+3].OC(=O)c1ccc(F)cc1, 1.88
[Eu+3].OC(=O)c1ccccc1, 1.84
[Eu+3].OC(=O)c1ccccc1, 2.16
[Tb+3].OC(=O)c1ccccc1, 1.95
[Dy+3].OC(=O)c1ccccc1, 1.96
[Er+3].OC(=O)c1ccccc1, 1.92
[Gd+3].OC(=O)c1ccccc1, 2.08
[Ho+3].OC(=O)c1ccccc1, 2.01
[Lu+3].OC(=O)c1ccccc1, 1.92
[Nd+3].OC(=O)c1ccccc1, 2.15
[Pr+3].OC(=O)c1ccccc1, 2.06
[Sm+3].OC(=O)c1ccccc1, 2.21
[Tm+3].OC(=O)c1ccccc1, 1.94
[Yb+3].OC(=O)c1ccccc1, 1.94
[Ce+3].OC(=O)c1ccccc1, 1.89
[Ce+3].OC1=CC=CC=CC1=O, 6.56
[Eu+3].OC1=CC=CC=CC1=O, 7.1
[Tb+3].OC1=CC=CC=CC1=O, 7.15
[Dy+3].OC1=CC=CC=CC1=O, 7.23
[Er+3].OC1=CC=CC=CC1=O, 7.54
[Gd+3].OC1=CC=CC=CC1=O, 7.04
[Ho+3].OC1=CC=CC=CC1=O, 7.41
[Lu+3].OC1=CC=CC=CC1=O, 7.69
[Nd+3].OC1=CC=CC=CC1=O, 6.77
[Pr+3].OC1=CC=CC=CC1=O, 6.61
[Sm+3].OC1=CC=CC=CC1=O, 6.91
[Tm+3].OC1=CC=CC=CC1=O, 7.6
[Yb+3].OC1=CC=CC=CC1=O, 7.85
[Ce+3].OC(=O)c1ccccc1O, 7.63
[Nd+3].OC(=O)c1ccccc1O, 8.07
[Pr+3].OC(=O)c1ccccc1O, 7.81
[Sm+3].OC(=O)c1ccccc1O, 8.07
[Tb+3].OC(=O)c1ccccc1O, 10.11
[Dy+3].OC(=O)c1ccccc1O, 10.26
[Gd+3].OC(=O)c1ccccc1O, 9.98
[Ce+3].OC(=O)c1ccccc1O, 7.66
[Gd+3].OC(=O)c1ccccc1O, 8.62
[Nd+3].OC(=O)c1ccccc1O, 8.26
[Pr+3].OC(=O)c1ccccc1O, 7.86
[Sm+3].OC(=O)c1ccccc1O, 8.48
[Eu+3].OC(=O)c1ccc(O)cc1, 1.89
[Dy+3].OC(=O)c1ccc(O)cc1, 1.64
[Er+3].OC(=O)c1ccc(O)cc1, 1.7
[Gd+3].OC(=O)c1ccc(O)cc1, 1.85
[Ho+3].OC(=O)c1ccc(O)cc1, 1.72
[Lu+3].OC(=O)c1ccc(O)cc1, 1.61
[Nd+3].OC(=O)c1ccc(O)cc1, 1.83
[Sm+3].OC(=O)c1ccc(O)cc1, 1.93
[Yb+3].OC(=O)c1ccc(O)cc1, 1.69
[Ce+3].OC(=O)c1ccc(O)cc1O, 6.21
[Ce+3].OC(=O)c1ccc(O)cc1O, 6.21
[Ce+3].OC(=O)c1ccc(O)cc1O, 6.23
[Nd+3].OC(=O)c1ccc(O)cc1O, 6.48
[Nd+3].OC(=O)c1ccc(O)cc1O, 6.48
[Nd+3].OC(=O)c1ccc(O)cc1O, 6.55
[Pr+3].OC(=O)c1ccc(O)cc1O, 6.34
[Pr+3].OC(=O)c1ccc(O)cc1O, 6.34
[Pr+3].OC(=O)c1ccc(O)cc1O, 6.41
[Sm+3].OC(=O)c1ccc(O)cc1O, 6.58
[Sm+3].OC(=O)c1ccc(O)cc1O, 6.58
[Sm+3].OC(=O)c1ccc(O)cc1O, 6.65
[Ce+3].OC(=O)c1ccc(O)c(O)c1, 10.08
[Ce+3].OC(=O)c1ccc(O)c(O)c1, 8.15
[Ce+3].OC(=O)c1ccc(O)c(O)c1, 8.15
[Ce+3].OC(=O)c1ccc(O)c(O)c1, 8.23
[Eu+3].OC(=O)c1ccc(O)c(O)c1, 10.16
[Tb+3].OC(=O)c1ccc(O)c(O)c1, 10.36
[Dy+3].OC(=O)c1ccc(O)c(O)c1, 10.45
[Gd+3].OC(=O)c1ccc(O)c(O)c1, 10.68
[Nd+3].OC(=O)c1ccc(O)c(O)c1, 11.41
[Nd+3].OC(=O)c1ccc(O)c(O)c1, 8.45
[Nd+3].OC(=O)c1ccc(O)c(O)c1, 8.45
[Nd+3].OC(=O)c1ccc(O)c(O)c1, 8.53
[Pr+3].OC(=O)c1ccc(O)c(O)c1, 10.18
[Pr+3].OC(=O)c1ccc(O)c(O)c1, 8.23
[Pr+3].OC(=O)c1ccc(O)c(O)c1, 8.23
[Pr+3].OC(=O)c1ccc(O)c(O)c1, 8.31
[Pr+3].OC(=O)c1ccc(O)c(O)c1, 5.74
[Sm+3].OC(=O)c1ccc(O)c(O)c1, 10.48
[Sm+3].OC(=O)c1ccc(O)c(O)c1, 8.63
[Sm+3].OC(=O)c1ccc(O)c(O)c1, 8.65
[Sm+3].OC(=O)c1ccc(O)c(O)c1, 8.72
[Tm+3].OC(=O)c1ccc(O)c(O)c1, 10.58
[Ce+3].[NH4+].[O-]C(=O)c1ccccc1[S]([O-])(=O)=O, 2.1
[Nd+3].[NH4+].[O-]C(=O)c1ccccc1[S]([O-])(=O)=O, 2.4
[Pr+3].[NH4+].[O-]C(=O)c1ccccc1[S]([O-])(=O)=O, 2
[Sm+3].[NH4+].[O-]C(=O)c1ccccc1[S]([O-])(=O)=O, 2.5
[Eu+3].C.C.OC(=O)c1cc(ccc1O)[S](O)(=O)=O, 6.27
[Eu+3].C.C.OC(=O)c1cc(ccc1O)[S](O)(=O)=O, 6.27
[Pr+3].C.C.OC(=O)c1cc(ccc1O)[S](O)(=O)=O, 6.81
[Sm+3].C.C.OC(=O)c1cc(ccc1O)[S](O)(=O)=O, 6.34
[Eu+3].Nc1ccccc1C(O)=O, 2.49
[Eu+3].Nc1ccccc1C(O)=O, 4.26
[Tb+3].Nc1ccccc1C(O)=O, 2.28
[Dy+3].Nc1ccccc1C(O)=O, 2.27
[Dy+3].Nc1ccccc1C(O)=O, 4.65
[Er+3].Nc1ccccc1C(O)=O, 2.16
[Er+3].Nc1ccccc1C(O)=O, 4.51
[Gd+3].Nc1ccccc1C(O)=O, 2.36
[Gd+3].Nc1ccccc1C(O)=O, 4.34
[Ho+3].Nc1ccccc1C(O)=O, 2.17
[Ho+3].Nc1ccccc1C(O)=O, 4.12
[Lu+3].Nc1ccccc1C(O)=O, 2.22
[Lu+3].Nc1ccccc1C(O)=O, 4.67
[Nd+3].Nc1ccccc1C(O)=O, 2.44
[Pr+3].Nc1ccccc1C(O)=O, 2.33
[Sm+3].Nc1ccccc1C(O)=O, 2.44
[Sm+3].Nc1ccccc1C(O)=O, 4.23
[Tm+3].Nc1ccccc1C(O)=O, 2.22
[Yb+3].Nc1ccccc1C(O)=O, 2.24
[Yb+3].Nc1ccccc1C(O)=O, 4.88
[Ce+3].Nc1ccccc1C(O)=O, 3.46
[Nd+3].Nc1ccccc1C(O)=O, 3.75
[Pr+3].Nc1ccccc1C(O)=O, 3.56
[Sm+3].Nc1ccccc1C(O)=O, 3.97
[Ce+3].Nc1ccccc1C(O)=O, 2.45
[Nd+3].Nc1ccccc1C(O)=O, 3.05
[Pr+3].Nc1ccccc1C(O)=O, 2.9
[Sm+3].Nc1ccccc1C(O)=O, 3.36
[Eu+3].Nc1ccc(cc1)C(O)=O, 2.12
[Dy+3].Nc1ccc(cc1)C(O)=O, 1.98
[Er+3].Nc1ccc(cc1)C(O)=O, 1.94
[Gd+3].Nc1ccc(cc1)C(O)=O, 2.1
[Ho+3].Nc1ccc(cc1)C(O)=O, 1.94
[Lu+3].Nc1ccc(cc1)C(O)=O, 1.96
[Nd+3].Nc1ccc(cc1)C(O)=O, 2.17
[Sm+3].Nc1ccc(cc1)C(O)=O, 2.26
[Yb+3].Nc1ccc(cc1)C(O)=O, 1.96
[Ce+3].Nc1ccc(cc1)C(O)=O, 2.27
[Eu+3].Nc1ccc(cc1)C(O)=O, 2.66
[Tb+3].Nc1ccc(cc1)C(O)=O, 2.39
[Dy+3].Nc1ccc(cc1)C(O)=O, 2.37
[Er+3].Nc1ccc(cc1)C(O)=O, 2.2
[Gd+3].Nc1ccc(cc1)C(O)=O, 2.54
[Ho+3].Nc1ccc(cc1)C(O)=O, 2.29
[Lu+3].Nc1ccc(cc1)C(O)=O, 2.17
[Nd+3].Nc1ccc(cc1)C(O)=O, 2.43
[Pr+3].Nc1ccc(cc1)C(O)=O, 2.39
[Sm+3].Nc1ccc(cc1)C(O)=O, 2.47
[Tm+3].Nc1ccc(cc1)C(O)=O, 2.14
[Yb+3].Nc1ccc(cc1)C(O)=O, 2.15
[Ce+3].ONC(=O)c1ccccc1O, 10.14
[Tb+3].ONC(=O)c1ccccc1O, 11.49
[Nd+3].ONC(=O)c1ccccc1O, 10.95
[Pr+3].ONC(=O)c1ccccc1O, 10.48
[Tm+3].ONC(=O)c1ccccc1O, 12
[Ce+3].Nc1ccc(cc1C(O)=O)[S](O)(=O)=O, 3.38
[Nd+3].Nc1ccc(cc1C(O)=O)[S](O)(=O)=O, 3.68
[Pr+3].Nc1ccc(cc1C(O)=O)[S](O)(=O)=O, 3.46
[Sm+3].Nc1ccc(cc1C(O)=O)[S](O)(=O)=O, 3.81
[Ce+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 7.87
[Eu+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 8.13
[Tb+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 8.27
[Dy+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 8.43
[Er+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 8.51
[Gd+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 8.17
[Ho+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 8.49
[Lu+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 9.11
[Nd+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 8.07
[Pr+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 7.89
[Sm+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 8.14
[Tm+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 8.85
[Yb+3].Nc1cc(cc(C(O)=O)c1O)[S](O)(=O)=O, 9.08
[Ce+3].Cc1ccc(c(C)n1)[N+]([O-])=O, -0.15
[Nd+3].CCC1=C(O)C(=O)C=CO1, 5.93
[Gd+3].CN1C=CC(=O)C(=C1C)O, 7.82
[Er+3].Cc1ncc(CO)c(CO)c1O, 3.7
[Ho+3].Cc1ncc(CO)c(CO)c1O, 3.62
[Nd+3].Cc1ncc(CO)c(CO)c1O, 4.21
[Yb+3].Cc1ncc(CO)c(CO)c1O, 3.4
[Eu+3].OC(=O)CCCCCCC(O)=O, 2.96
[Nd+3].OC(=O)CCCCCCC(O)=O, 4.55
[Eu+3].CC(C)C[C@H](NC(=O)CN)C(O)=O, 2.45
[Gd+3].CC(C)C[C@H](NC(=O)CN)C(O)=O, 2.3
[Ho+3].CC(C)C[C@H](NC(=O)CN)C(O)=O, 2.6
[Nd+3].CC(C)C[C@H](NC(=O)CN)C(O)=O, 2.4
[Yb+3].CC(C)C[C@H](NC(=O)CN)C(O)=O, 2.85
[Eu+3].CC(C)CC(N)C(=O)NCC(O)=O, 2.45
[Gd+3].CC(C)CC(N)C(=O)NCC(O)=O, 2.25
[Ho+3].CC(C)CC(N)C(=O)NCC(O)=O, 2.4
[Nd+3].CC(C)CC(N)C(=O)NCC(O)=O, 1.85
[Yb+3].CC(C)CC(N)C(=O)NCC(O)=O, 2.6
[Eu+3].CCCC(C(O)CC)C(O)=O, 2.81
[Dy+3].CCCC(C(O)CC)C(O)=O, 3.08
[Er+3].CCCC(C(O)CC)C(O)=O, 3.29
[Gd+3].CCCC(C(O)CC)C(O)=O, 2.83
[Nd+3].CCCC(C(O)CC)C(O)=O, 2.61
[Pr+3].CCCC(C(O)CC)C(O)=O, 2.53
[Sm+3].CCCC(C(O)CC)C(O)=O, 2.65
[Yb+3].CCCC(C(O)CC)C(O)=O, 3.36
[Pr+3].OCCN1CCN(CCO)CC1, 2.33
[Ce+3].[Na+].OCCN1CCN(CC1)CC[S]([O-])(=O)=O, 3.4
[Eu+3].[Na+].OCCN1CCN(CC1)CC[S]([O-])(=O)=O, 3.43
[Pr+3].[Na+].OCCN1CCN(CC1)CC[S]([O-])(=O)=O, 3.44
[Nd+3].FC(F)(F)C(=O)CC(=O)c1sccc1, 3.79
[Ce+3].OC(=O)c1ccccc1C(O)=O, 4.41
[Eu+3].OC(=O)c1ccccc1C(O)=O, 3.45
[Nd+3].OC(=O)c1ccccc1C(O)=O, 4.77
[Pr+3].OC(=O)c1ccccc1C(O)=O, 4.6
[Sm+3].OC(=O)c1ccccc1C(O)=O, 5.09
[Tb+3].OC(=O)c1ccccc1C(O)=O, 4.17
[Dy+3].OC(=O)c1ccccc1C(O)=O, 4.31
[Gd+3].OC(=O)c1ccccc1C(O)=O, 3.82
[Ce+3].OC(=O)c1ccccc1C(O)=O, 4.27
[Ce+3].OC(=O)c1ccccc1C(O)=O, 3.45
[Nd+3].OC(=O)c1ccccc1C(O)=O, 4.55
[Pr+3].OC(=O)c1ccccc1C(O)=O, 4.37
[Sm+3].OC(=O)c1ccccc1C(O)=O, 4.64
[Eu+3].OC(=O)Cc1ccccc1, 2.06
[Eu+3].OC(=O)Cc1ccccc1, 2.06
[Tb+3].OC(=O)Cc1ccccc1, 1.82
[Tb+3].OC(=O)Cc1ccccc1, 1.82
[Dy+3].OC(=O)Cc1ccccc1, 1.77
[Dy+3].OC(=O)Cc1ccccc1, 1.77
[Er+3].OC(=O)Cc1ccccc1, 1.7
[Er+3].OC(=O)Cc1ccccc1, 1.7
[Gd+3].OC(=O)Cc1ccccc1, 1.96
[Gd+3].OC(=O)Cc1ccccc1, 1.96
[Ho+3].OC(=O)Cc1ccccc1, 1.77
[Ho+3].OC(=O)Cc1ccccc1, 1.77
[Lu+3].OC(=O)Cc1ccccc1, 1.82
[Lu+3].OC(=O)Cc1ccccc1, 1.82
[Nd+3].OC(=O)Cc1ccccc1, 2.09
[Nd+3].OC(=O)Cc1ccccc1, 2.09
[Pr+3].OC(=O)Cc1ccccc1, 2.04
[Pr+3].OC(=O)Cc1ccccc1, 2.04
[Sm+3].OC(=O)Cc1ccccc1, 2.13
[Sm+3].OC(=O)Cc1ccccc1, 2.13
[Tm+3].OC(=O)Cc1ccccc1, 1.73
[Tm+3].OC(=O)Cc1ccccc1, 1.73
[Yb+3].OC(=O)Cc1ccccc1, 1.8
[Yb+3].OC(=O)Cc1ccccc1, 1.8
[Nd+3].OC(=O)Cc1ccccc1, 4.3
[Ce+3].OC(C(O)=O)c1ccccc1, 2.24
[Ce+3].OC(C(O)=O)c1ccccc1, 2.17
[Eu+3].OC(C(O)=O)c1ccccc1, 2.25
[Eu+3].OC(C(O)=O)c1ccccc1, 2.95
[Eu+3].OC(C(O)=O)c1ccccc1, 2.7
[Tb+3].OC(C(O)=O)c1ccccc1, 2.52
[Tb+3].OC(C(O)=O)c1ccccc1, 3.01
[Dy+3].OC(C(O)=O)c1ccccc1, 2.57
[Dy+3].OC(C(O)=O)c1ccccc1, 3.03
[Er+3].OC(C(O)=O)c1ccccc1, 2.68
[Er+3].OC(C(O)=O)c1ccccc1, 3.15
[Gd+3].OC(C(O)=O)c1ccccc1, 2.88
[Ho+3].OC(C(O)=O)c1ccccc1, 2.54
[Ho+3].OC(C(O)=O)c1ccccc1, 3.05
[Lu+3].OC(C(O)=O)c1ccccc1, 2.77
[Lu+3].OC(C(O)=O)c1ccccc1, 3.25
[Nd+3].OC(C(O)=O)c1ccccc1, 2.59
[Nd+3].OC(C(O)=O)c1ccccc1, 2.43
[Nd+3].OC(C(O)=O)c1ccccc1, 2.83
[Pr+3].OC(C(O)=O)c1ccccc1, 2.48
[Pr+3].OC(C(O)=O)c1ccccc1, 2.3
[Pr+3].OC(C(O)=O)c1ccccc1, 2.76
[Sm+3].OC(C(O)=O)c1ccccc1, 2.56
[Sm+3].OC(C(O)=O)c1ccccc1, 2.56
[Sm+3].OC(C(O)=O)c1ccccc1, 2.47
[Sm+3].OC(C(O)=O)c1ccccc1, 2.9
[Tm+3].OC(C(O)=O)c1ccccc1, 2.71
[Tm+3].OC(C(O)=O)c1ccccc1, 3.2
[Yb+3].OC(C(O)=O)c1ccccc1, 2.72
[Yb+3].OC(C(O)=O)c1ccccc1, 3.29
[Nd+3].OC(C(O)=O)c1ccccc1, 6.5
[Ce+3].OC(C(O)=O)c1ccccc1, 2.03
[Nd+3].OC(C(O)=O)c1ccccc1, 2.12
[Pr+3].OC(C(O)=O)c1ccccc1, 2.11
[Sm+3].OC(C(O)=O)c1ccccc1, 2.23
[Eu+3].COc1ccccc1C(O)=O, 2.05
[Tb+3].COc1ccccc1C(O)=O, 1.93
[Dy+3].COc1ccccc1C(O)=O, 1.89
[Er+3].COc1ccccc1C(O)=O, 1.82
[Gd+3].COc1ccccc1C(O)=O, 1.95
